user_id,submission_count,problem_solved,contribution,country,follower_count,last_online_time_seconds,max_rating,rating,rank,registration_time_seconds,user_attempts_median,user_attempts_min,user_attempts_max,user_attempts_count,user_attempts_iqr
user_2535,28,24,0,None,2,1498989249,317.374,248.567,beginner,1441901387,1.0,1.0,2.0,16.0,0.0
user_2536,100,80,0,None,13,1505110235,306.76599999999996,302.17900000000003,beginner,1445954207,2.0,1.0,6.0,44.0,0.0
user_2537,21,16,0,None,5,1503926834,326.548,235.378,beginner,1446310189,1.0,1.0,5.0,13.0,0.0
user_2538,225,172,0,Egypt,35,1505570178,304.472,274.656,beginner,1475237156,2.0,1.0,6.0,47.0,0.0
user_2539,1102,747,0,Russia,25,1505475204,391.62800000000004,270.92900000000003,beginner,1268665902,1.0,1.0,2.0,58.0,0.0
user_254,84,75,0,None,5,1500920382,320.241,245.12599999999998,beginner,1457940073,2.0,1.0,6.0,46.0,0.0
user_2540,1260,1140,19,Cuba,94,1504906634,461.583,434.346,intermediate,1354547356,1.0,1.0,6.0,45.0,0.0
user_2541,19,16,0,None,8,1498849332,415.711,415.711,intermediate,1451410273,1.0,1.0,3.0,9.0,0.0
user_2542,1015,950,9,India,299,1505581862,480.791,468.17699999999996,advanced,1427125717,1.0,1.0,3.0,66.0,0.0
user_2543,109,78,0,India,10,1504802768,366.686,282.683,beginner,1324692047,1.0,1.0,6.0,51.0,0.0
user_2544,123,105,0,Argentina,16,1505568040,411.411,410.837,intermediate,1471655674,3.0,1.0,6.0,20.0,0.0
user_2545,81,47,0,None,0,1497722282,308.77299999999997,222.19,beginner,1467812752,1.0,1.0,3.0,34.0,0.0
user_2546,378,333,0,India,42,1504013565,396.789,355.505,intermediate,1421838814,1.0,1.0,5.0,49.0,0.0
user_2547,52,38,1,Slovakia,4,1501654008,315.94,268.349,beginner,1476708455,2.0,1.0,3.0,31.0,0.0
user_2548,172,144,0,India,60,1505557100,385.034,385.034,intermediate,1451546652,2.0,1.0,6.0,47.0,0.0
user_2549,304,273,3,India,18,1505154768,356.07800000000003,319.954,intermediate,1454048597,2.0,1.0,5.0,48.0,0.0
user_255,175,159,0,India,16,1505553168,319.954,306.76599999999996,beginner,1472012327,2.0,1.0,6.0,37.0,0.0
user_2550,15,8,0,Belgium,3,1484853992,309.92,274.656,beginner,1455361042,1.0,1.0,2.0,7.0,0.0
user_2551,1,0,0,None,0,1499969779,304.186,304.186,beginner,1459956623,1.45,1.01,4.98,44.01,0.0
user_2552,273,247,0,Russia,31,1502089475,482.798,479.931,advanced,1425050679,1.0,1.0,6.0,49.0,0.0
user_2553,1558,1436,1,Egypt,186,1505552885,459.86199999999997,455.849,advanced,1414068474,1.0,1.0,6.0,44.0,0.0
user_2554,147,139,1,Russia,19,1505461790,500.57300000000004,473.05,advanced,1436468145,1.0,1.0,6.0,51.0,0.0
user_2555,65,50,0,None,4,1498715672,314.79400000000004,314.79400000000004,intermediate,1476189688,1.0,1.0,3.0,35.0,0.0
user_2556,13,10,0,None,1,1500148793,327.98199999999997,317.087,intermediate,1455544669,2.5,1.0,6.0,8.0,0.0
user_2557,367,283,0,Bangladesh,76,1505585750,321.67400000000004,241.399,beginner,1396166615,1.0,1.0,6.0,47.0,0.0
user_2558,686,648,0,Latvia,33,1501580989,545.011,522.362,advanced,1359056527,1.0,1.0,6.0,55.0,0.0
user_2559,541,498,-13,None,42,1505581595,320.528,292.431,beginner,1451101573,1.0,1.0,4.0,47.0,0.0
user_256,160,127,0,Russia,19,1503693080,419.151,378.154,intermediate,1346168870,1.0,1.0,6.0,54.0,0.0
user_2560,244,225,0,None,10,1505022835,447.82099999999997,432.913,intermediate,1464186647,2.0,1.0,6.0,55.0,0.0
user_2561,75,62,0,None,8,1490229262,362.67199999999997,314.507,intermediate,1464880431,2.0,1.0,6.0,40.0,0.0
user_2562,923,835,5,Russia,19,1505553036,579.989,528.67,advanced,1385488752,1.0,1.0,4.0,66.0,0.0
user_2563,466,411,0,Moldova,79,1505333135,495.126,464.163,advanced,1349504074,1.0,1.0,6.0,76.0,0.0
user_2564,71,57,0,Uzbekistan,13,1505221185,315.367,257.454,beginner,1462610369,1.0,1.0,6.0,37.0,0.0
user_2565,1,0,0,Brazil,1,1492183993,304.186,304.186,beginner,1482347735,1.45,1.01,4.98,44.01,0.0
user_2566,127,106,0,None,2,1504727539,337.156,323.968,intermediate,1452727424,1.0,1.0,4.0,58.0,0.0
user_2567,46,29,0,None,4,1505556394,314.507,157.683,beginner,1475304311,1.0,1.0,6.0,18.0,0.0
user_2568,521,487,13,Uzbekistan,44,1505084855,338.589,318.807,intermediate,1437589769,1.0,1.0,3.0,64.0,0.0
user_2569,114,76,0,None,13,1505307588,317.087,291.284,beginner,1434636736,1.0,1.0,5.0,42.0,0.0
user_257,450,390,8,Bangladesh,179,1504965006,410.264,394.209,intermediate,1417462688,1.0,1.0,6.0,57.0,0.0
user_2570,86,80,0,None,6,1502157084,487.67199999999997,480.218,advanced,1363016316,1.0,1.0,3.0,59.0,0.0
user_2571,92,86,0,None,5,1505575739,346.904,294.438,beginner,1475455604,2.0,1.0,6.0,56.0,0.0
user_2572,112,81,0,None,10,1505501215,416.284,404.24300000000005,intermediate,1405490041,1.0,1.0,3.0,53.0,0.0
user_2573,11,8,0,Russia,1,1488288258,324.541,299.599,beginner,1477054858,1.5,1.0,6.0,4.0,0.0
user_2574,233,206,0,None,11,1501859568,386.181,386.181,intermediate,1471385626,1.0,1.0,6.0,57.0,0.0
user_2575,358,261,0,Finland,33,1504950035,545.011,513.188,advanced,1414051444,1.0,1.0,6.0,40.0,0.0
user_2576,66,57,0,Poland,5,1505079810,388.18800000000005,318.52099999999996,intermediate,1416096007,1.0,1.0,6.0,42.0,0.0
user_2577,57,21,0,None,2,1504716394,305.906,295.585,beginner,1444975093,1.0,1.0,5.0,13.0,0.0
user_2578,68,52,0,Bangladesh,43,1505549454,310.493,282.11,beginner,1465912189,1.0,1.0,3.0,39.0,0.0
user_2579,676,636,39,Iran,90,1505150936,487.959,487.959,advanced,1416244222,1.0,1.0,6.0,53.0,0.0
user_258,96,84,0,Indonesia,3,1496638809,326.26099999999997,253.727,beginner,1460555438,1.0,1.0,3.0,61.0,0.0
user_2580,911,831,0,China,41,1504675109,513.475,467.03,advanced,1407377640,1.0,1.0,5.0,66.0,0.0
user_2581,18,15,0,None,4,1505149361,317.661,307.626,beginner,1475094270,1.0,1.0,6.0,10.0,0.0
user_2582,353,289,0,India,14,1504269641,406.537,388.76099999999997,intermediate,1431498221,1.0,1.0,5.0,68.0,0.0
user_2583,100,87,-2,Bangladesh,42,1505482420,307.339,220.757,beginner,1463919690,2.0,1.0,6.0,46.0,0.0
user_2584,40,35,0,None,10,1494025129,428.039,401.95,intermediate,1421052288,1.0,1.0,4.0,22.0,0.0
user_2585,160,122,1,Russia,0,1505037603,396.789,344.61,intermediate,1480536847,1.0,1.0,6.0,45.0,0.0
user_2586,96,84,0,China,13,1505567463,424.885,381.02099999999996,intermediate,1471857054,1.0,1.0,3.0,60.0,0.0
user_2587,161,99,0,None,1,1504637963,312.21299999999997,229.644,beginner,1409498716,1.0,1.0,5.0,57.0,0.0
user_2588,774,659,0,Egypt,119,1505518125,390.195,375.86,intermediate,1424998295,2.0,1.0,6.0,52.0,0.0
user_2589,473,457,0,Bangladesh,51,1505569620,328.842,314.507,intermediate,1429030935,1.0,1.0,6.0,72.0,0.0
user_259,155,128,0,Croatia,16,1504552939,340.31,304.186,beginner,1481741803,1.0,1.0,6.0,54.0,0.0
user_2590,456,422,1,India,64,1503996248,457.282,407.97,intermediate,1409473746,2.0,1.0,5.0,56.0,0.0
user_2591,169,111,0,India,5,1505564874,321.67400000000004,305.619,beginner,1401890981,3.0,1.0,6.0,46.0,0.0
user_2592,49,39,0,India,4,1503736006,313.073,206.135,beginner,1464240558,1.0,1.0,4.0,34.0,0.0
user_2593,119,116,0,None,0,1494079198,316.8,307.339,beginner,1452934052,2.0,1.0,6.0,45.0,0.0
user_2594,539,480,0,Russia,0,1505483778,346.04400000000004,328.555,intermediate,1457549991,1.0,1.0,4.0,72.0,0.0
user_2595,78,61,0,None,0,1505482205,361.81199999999995,303.039,beginner,1477838833,1.0,1.0,6.0,34.0,0.0
user_2596,229,222,-4,China,3,1505567149,441.514,407.68300000000005,intermediate,1435675760,2.0,1.0,6.0,64.0,0.0
user_2597,256,225,0,Egypt,39,1505045651,322.82099999999997,239.96599999999998,beginner,1457089242,2.0,1.0,5.0,71.0,0.0
user_2598,1251,1126,1,Ukraine,28,1505550259,523.7959999999999,459.86199999999997,advanced,1335275192,1.0,1.0,4.0,82.0,0.0
user_2599,80,63,0,None,2,1504362532,345.18300000000005,345.18300000000005,intermediate,1398544552,1.0,1.0,3.0,49.0,0.0
user_26,357,305,-7,None,37,1505269640,435.49300000000005,377.29400000000004,intermediate,1443710883,2.0,1.0,6.0,34.0,0.0
user_260,119,110,0,Japan,10,1496483163,508.028,477.064,advanced,1442590316,1.0,1.0,6.0,56.0,0.0
user_2600,901,793,0,Egypt,101,1505567396,396.789,368.119,intermediate,1427288882,1.0,1.0,6.0,51.0,0.0
user_2601,323,305,0,None,7,1491915447,313.073,153.096,beginner,1409932896,2.0,1.0,6.0,66.0,0.0
user_2602,113,86,0,Bangladesh,37,1505420367,317.661,253.44,beginner,1447183853,1.0,1.0,4.0,51.0,0.0
user_2603,189,165,0,Russia,4,1504477245,326.548,273.509,beginner,1454194205,1.0,1.0,6.0,63.0,0.0
user_2604,251,241,0,Georgia,11,1505571170,305.33299999999997,174.59900000000002,beginner,1443883243,2.0,1.0,6.0,42.0,0.0
user_2605,276,253,0,None,13,1505417068,399.94300000000004,348.05,intermediate,1409259481,1.0,1.0,6.0,59.0,0.0
user_2606,58,42,0,India,9,1505201879,315.654,284.69,beginner,1436353512,1.0,1.0,6.0,29.0,0.0
user_2607,40,32,0,None,3,1503083802,307.626,262.041,beginner,1464316991,1.0,1.0,6.0,20.0,0.0
user_2608,211,193,-9,None,20,1505582767,316.514,226.49099999999999,beginner,1458129642,2.0,1.0,6.0,62.0,0.0
user_2609,17,11,0,None,3,1504891859,307.626,165.998,beginner,1447421749,2.0,1.0,3.0,8.0,0.0
user_261,232,185,0,None,15,1505480657,321.67400000000004,257.741,beginner,1429017093,1.0,1.0,4.0,62.0,0.0
user_2610,997,882,126,Russia,361,1505562808,770.069,676.8919999999999,expert,1288013227,1.0,1.0,6.0,63.0,0.0
user_2611,700,662,1,Belarus,47,1505384862,574.828,545.585,advanced,1397321188,1.0,1.0,5.0,50.0,0.0
user_2612,539,499,67,Russia,125,1505579768,414.851,364.392,intermediate,1319625998,1.0,1.0,6.0,65.0,0.0
user_2613,68,54,0,None,13,1504548685,336.296,311.64,beginner,1467214585,1.0,1.0,4.0,32.0,0.0
user_2614,199,153,0,None,2,1496259146,311.64,280.39,beginner,1451239979,2.0,1.0,4.0,39.0,0.0
user_2615,1047,880,25,Ukraine,86,1505570292,521.502,521.502,advanced,1397136264,2.0,1.0,6.0,38.0,0.0
user_2616,220,202,0,Bangladesh,16,1505500717,307.626,257.741,beginner,1465727578,2.0,1.0,6.0,46.0,0.0
user_2617,874,864,1,Hong Kong,26,1505567477,506.594,451.548,intermediate,1453802063,2.0,1.0,5.0,64.0,0.0
user_2618,322,297,0,None,4,1505548440,422.01800000000003,389.908,intermediate,1457646426,1.0,1.0,6.0,50.0,0.0
user_2619,767,690,0,Egypt,131,1505548265,380.161,340.596,intermediate,1444026940,1.0,1.0,6.0,38.0,0.0
user_262,98,79,3,Vietnam,44,1496108464,524.656,519.2090000000001,advanced,1413513739,1.0,1.0,6.0,51.0,0.0
user_2620,80,65,0,India,3,1503805925,317.087,292.431,beginner,1476709866,1.0,1.0,6.0,48.0,0.0
user_2621,129,105,0,India,5,1502636993,312.5,275.51599999999996,beginner,1474036831,2.0,1.0,5.0,41.0,0.0
user_2622,326,284,0,Bangladesh,39,1505564145,314.507,258.028,beginner,1422031257,1.5,1.0,6.0,44.0,0.0
user_2623,120,107,0,None,27,1504730439,369.26599999999996,369.26599999999996,intermediate,1440336767,1.0,1.0,6.0,56.0,0.0
user_2624,1088,1009,5,Ukraine,25,1505353911,408.25699999999995,391.915,intermediate,1442656045,1.0,1.0,4.0,50.0,0.0
user_2625,234,191,0,Bangladesh,40,1505551234,320.528,299.025,beginner,1398945279,1.0,1.0,6.0,61.0,0.0
user_2626,886,823,0,Colombia,66,1505568673,400.80300000000005,379.014,intermediate,1337615976,2.0,1.0,6.0,31.0,0.0
user_2627,837,777,8,Armenia,19,1505590827,427.466,367.833,intermediate,1466616174,2.0,1.0,6.0,38.0,0.0
user_2628,188,184,0,South Korea,5,1505444644,354.07099999999997,332.282,intermediate,1476844512,2.0,1.0,6.0,42.0,0.0
user_2629,108,80,0,Russia,1,1505166137,338.30300000000005,305.046,beginner,1477833505,1.0,1.0,6.0,46.0,0.0
user_263,191,152,3,Russia,28,1505490053,420.585,406.25,intermediate,1471415161,1.0,1.0,5.0,66.0,0.0
user_2630,664,630,41,Bangladesh,20,1505544477,368.119,354.358,intermediate,1424230714,1.0,1.0,4.0,87.0,0.0
user_2631,191,165,0,Poland,3,1505424308,379.587,367.546,intermediate,1473513017,2.0,1.0,6.0,34.0,0.0
user_2632,45,34,0,None,0,1499991723,373.28,320.814,intermediate,1481987020,1.0,1.0,4.0,27.0,0.0
user_2633,22,20,0,None,21,1503407958,304.186,293.578,beginner,1483764998,3.0,1.0,6.0,12.0,0.0
user_2634,390,334,12,India,11,1505536131,385.32099999999997,385.32099999999997,intermediate,1451477773,1.0,1.0,5.0,55.0,0.0
user_2635,122,107,0,Russia,17,1505039275,559.06,559.06,advanced,1460742540,1.0,1.0,5.0,78.0,0.0
user_2636,75,70,-5,None,7,1504003910,470.75699999999995,464.163,advanced,1462478910,1.0,1.0,6.0,46.0,0.0
user_2637,864,745,-1,Jordan,44,1505583234,340.31,295.298,beginner,1418320072,2.0,1.0,6.0,46.0,0.0
user_2638,49,39,0,Ukraine,3,1505508913,334.57599999999996,334.57599999999996,intermediate,1477163864,1.0,1.0,4.0,25.0,0.0
user_2639,198,160,2,Croatia,48,1505135518,462.156,462.156,advanced,1452253282,1.0,1.0,6.0,33.0,0.0
user_264,286,251,0,India,41,1505580290,406.537,397.936,intermediate,1459488654,2.0,1.0,6.0,52.0,0.0
user_2640,174,152,0,India,3,1503801807,394.495,287.557,beginner,1403261455,1.5,1.0,5.0,54.0,0.0
user_2641,1373,1254,5,Russia,55,1505580758,414.278,283.257,beginner,1286802278,2.0,1.0,6.0,45.0,0.0
user_2642,124,114,0,India,8,1505566590,307.053,146.502,beginner,1439989756,1.0,1.0,3.0,75.0,0.0
user_2643,74,70,0,None,1,1502005596,328.842,253.44,beginner,1483617215,1.0,1.0,6.0,51.0,0.0
user_2644,377,358,0,Taiwan,39,1505567249,513.475,468.75,advanced,1383373370,1.0,1.0,6.0,52.0,0.0
user_2645,286,249,1,Romania,21,1505563758,459.289,376.43300000000005,intermediate,1450608199,1.0,1.0,5.0,58.0,0.0
user_2646,76,70,0,India,19,1494577896,429.186,403.38300000000004,intermediate,1349526664,1.0,1.0,5.0,50.0,0.0
user_2647,270,219,0,Belarus,4,1505155773,352.351,205.275,beginner,1375436293,2.0,1.0,6.0,43.0,0.0
user_2648,53,26,-3,None,0,1505220419,308.486,262.615,beginner,1475335229,1.0,1.0,4.0,17.0,0.0
user_2649,362,311,2,Brazil,85,1505424824,512.0409999999999,469.897,advanced,1350185283,2.0,1.0,6.0,48.0,0.0
user_265,131,118,0,None,10,1500035660,520.6419999999999,483.37199999999996,advanced,1454579098,1.0,1.0,6.0,68.0,0.0
user_2650,169,140,0,Kazakhstan,29,1505297408,315.94,268.349,beginner,1448624422,2.0,1.0,6.0,50.0,0.0
user_2651,9,7,0,None,4,1502289464,320.814,320.814,intermediate,1466156080,1.0,1.0,3.0,5.0,0.0
user_2652,186,175,0,None,1,1505012563,350.05699999999996,336.009,intermediate,1448984710,1.0,1.0,6.0,83.0,0.0
user_2653,687,633,-9,None,10,1505567476,371.273,301.892,beginner,1430515356,1.5,1.0,6.0,66.0,0.0
user_2654,1878,1720,22,Russia,55,1505581904,564.507,500.287,advanced,1399481081,2.0,1.0,6.0,62.0,0.0
user_2655,47,39,3,Kazakhstan,88,1487621116,522.936,522.936,advanced,1390219419,1.0,1.0,6.0,24.0,0.0
user_2656,127,109,0,None,9,1504535338,311.64,271.502,beginner,1460267171,2.0,1.0,5.0,56.0,0.0
user_2657,83,55,0,India,4,1505581860,338.589,309.346,beginner,1469796729,1.0,1.0,2.0,39.0,0.0
user_2658,65,59,0,None,0,1494008777,346.04400000000004,293.578,beginner,1474618189,2.0,1.0,4.0,45.0,0.0
user_2659,460,367,0,Slovakia,13,1502375306,515.482,461.583,advanced,1388479039,1.0,1.0,4.0,65.0,0.0
user_266,8,7,0,None,6,1498845413,395.069,354.931,intermediate,1439384738,2.5,1.0,5.0,6.0,0.025000000000000133
user_2660,225,209,4,United States,16,1504980766,467.03,438.36,intermediate,1324316530,1.0,1.0,6.0,65.0,0.0
user_2661,45,36,2,India,6,1505058916,315.367,260.894,beginner,1431933069,1.5,1.0,6.0,26.0,0.0
user_2662,53,39,0,None,1,1488093764,319.381,269.209,beginner,1423056079,2.0,1.0,5.0,29.0,0.0
user_2663,15,9,0,None,7,1504884456,391.915,391.915,intermediate,1484146952,1.0,1.0,2.0,6.0,0.0
user_2664,1555,1360,0,Brazil,63,1505581803,489.106,453.842,intermediate,1432763659,1.0,1.0,6.0,73.0,0.0
user_2665,264,198,0,India,20,1505155053,362.099,258.601,beginner,1407156246,1.0,1.0,4.0,52.0,0.0
user_2666,542,507,24,Russia,16,1503797028,503.154,481.365,advanced,1268429200,1.0,1.0,4.0,82.0,0.0
user_2667,200,182,0,India,26,1503341294,355.505,347.764,intermediate,1428318519,2.0,1.0,5.0,53.0,0.0
user_2668,190,152,0,Bangladesh,23,1505075752,323.394,262.901,beginner,1395136416,2.0,1.0,6.0,52.0,0.0
user_2669,30,23,0,None,2,1505568550,333.716,333.716,intermediate,1454569722,2.0,1.0,6.0,17.0,0.0
user_267,56,36,0,South Korea,1,1505009990,308.2,231.938,beginner,1482718078,2.0,1.0,6.0,29.0,0.0
user_2670,45,41,0,Romania,3,1486508363,359.51800000000003,342.31699999999995,intermediate,1385478961,1.0,1.0,3.0,32.0,0.0
user_2671,80,50,0,None,6,1504274314,317.087,181.19299999999998,beginner,1457355348,2.0,1.0,6.0,26.0,0.0
user_2672,195,174,0,None,14,1505555850,341.74300000000005,313.073,intermediate,1474600060,2.0,1.0,4.0,61.0,0.0
user_2673,228,188,0,Hungary,11,1505053451,485.952,485.952,advanced,1439137333,1.0,1.0,6.0,69.0,0.0
user_2674,1385,1284,11,Brazil,94,1505565570,494.26599999999996,432.626,intermediate,1395432499,1.0,1.0,6.0,76.0,0.0
user_2675,151,133,0,China,8,1505271971,400.51599999999996,400.51599999999996,intermediate,1454061435,1.0,1.0,6.0,51.0,0.0
user_2676,53,40,1,None,6,1498581382,501.147,501.147,advanced,1481545144,1.0,1.0,3.0,29.0,0.0
user_2677,550,455,74,Egypt,23,1505587820,342.603,303.612,beginner,1436810524,2.0,1.0,6.0,32.0,0.0
user_2678,287,253,0,Vietnam,48,1505555321,471.33,467.603,advanced,1472312677,1.0,1.0,6.0,76.0,0.0
user_2679,237,177,0,None,111,1505404967,519.495,519.495,advanced,1308756252,1.0,1.0,4.0,53.0,0.0
user_268,132,121,0,Russia,8,1505410013,321.67400000000004,260.32099999999997,beginner,1453487380,2.0,1.0,6.0,39.0,0.0
user_2680,210,159,0,None,19,1505511292,307.339,280.39,beginner,1472466614,2.0,1.0,4.0,50.0,0.0
user_2681,235,218,0,Ukraine,19,1505490339,378.727,322.248,intermediate,1454271007,1.0,1.0,6.0,42.0,0.0
user_2682,87,53,0,India,8,1488192633,371.56,278.67,beginner,1414158309,1.0,1.0,4.0,35.0,0.0
user_2683,132,100,29,Estonia,14,1504717376,520.069,473.05,advanced,1451998469,1.0,1.0,6.0,48.0,0.0
user_2684,82,76,17,India,43,1504958404,479.358,479.358,advanced,1456476948,1.0,1.0,5.0,50.0,0.0
user_2685,161,120,0,Bangladesh,42,1505409069,306.193,246.56,beginner,1455055521,2.0,1.0,5.0,66.0,0.0
user_2686,63,57,0,India,3,1502308542,304.186,255.734,beginner,1473831212,2.0,1.0,5.0,37.0,0.0
user_2687,73,63,0,None,3,1504370595,308.2,243.11900000000003,beginner,1469264038,2.0,1.0,6.0,49.0,0.0
user_2688,97,83,0,Jordan,6,1505581808,311.927,263.475,beginner,1466703769,1.0,1.0,5.0,56.0,0.0
user_2689,392,373,0,None,19,1504781415,368.69300000000004,352.064,intermediate,1390025218,2.0,1.0,6.0,63.0,0.0
user_269,20,19,0,China,0,1504783120,321.101,321.101,intermediate,1449768870,2.5,1.0,6.0,16.0,0.0
user_2690,10,9,0,None,0,1488435529,322.82099999999997,310.78,beginner,1481019331,2.0,1.0,3.0,9.0,0.0
user_2691,1116,1031,0,North Korea,27,1505556647,553.612,535.837,advanced,1434422699,2.0,1.0,6.0,33.0,0.0
user_2692,960,892,-7,Russia,139,1505235651,471.61699999999996,463.01599999999996,advanced,1455139251,2.0,1.0,6.0,50.0,0.0
user_2693,853,770,11,Egypt,94,1505565163,418.57800000000003,408.25699999999995,intermediate,1431639045,2.0,1.0,3.0,59.0,0.0
user_2694,124,110,0,India,22,1505497666,365.539,337.72900000000004,intermediate,1454826238,1.0,1.0,4.0,45.0,0.0
user_2695,418,377,1,Brazil,44,1505536470,380.161,342.31699999999995,intermediate,1426267721,2.0,1.0,6.0,37.0,0.0
user_2696,383,322,0,None,17,1505581736,333.716,284.97700000000003,beginner,1454273965,2.0,1.0,5.0,46.0,0.0
user_2697,467,377,0,Brazil,42,1505100531,379.587,379.587,intermediate,1440971447,2.0,1.0,5.0,51.0,0.0
user_2698,218,213,0,Bangladesh,27,1501574786,321.961,260.32099999999997,beginner,1433433286,1.0,1.0,4.0,95.0,0.0
user_2699,2001,1924,7,Egypt,272,1505581826,499.713,489.392,advanced,1443996411,1.0,1.0,6.0,61.0,0.0
user_27,922,779,11,Indonesia,156,1505558935,601.2040000000001,586.869,advanced,1306662975,1.0,1.0,6.0,55.0,0.0
user_270,94,64,0,None,6,1498982106,315.94,292.431,beginner,1459527954,1.0,1.0,4.0,45.0,0.0
user_2700,820,746,0,Egypt,67,1505515362,395.642,336.009,intermediate,1396446558,1.0,1.0,5.0,67.0,0.0
user_2701,278,238,0,Japan,13,1505133600,430.906,308.77299999999997,beginner,1433159487,2.0,1.0,6.0,37.0,0.0
user_2702,512,499,0,India,35,1503393081,364.67900000000003,354.931,intermediate,1432481603,2.0,1.0,5.0,63.0,0.0
user_2703,1,0,0,None,0,1498989012,313.073,313.073,intermediate,1474613175,1.45,1.01,4.98,44.01,0.0
user_2704,395,374,0,India,96,1505235295,470.47,470.47,advanced,1430605521,2.0,1.0,5.0,49.0,0.0
user_2705,888,739,10,Kazakhstan,247,1505383031,530.1030000000001,497.99300000000005,advanced,1388757736,1.0,1.0,6.0,47.0,0.0
user_2706,223,199,6,India,52,1505564720,347.764,347.764,intermediate,1437576506,1.0,1.0,6.0,42.0,0.0
user_2707,268,255,0,Russia,8,1505568497,447.24800000000005,402.236,intermediate,1463407559,1.0,1.0,6.0,67.0,0.0
user_2708,2,1,0,India,0,1494964744,304.186,282.11,beginner,1484225034,1.0,1.0,1.0,1.0,0.0
user_2709,104,91,0,Indonesia,1,1505467692,327.408,290.42400000000004,beginner,1478012525,1.0,1.0,3.0,71.0,0.0
user_271,255,175,2,India,2,1504717723,381.881,352.064,intermediate,1464532107,2.0,1.0,6.0,37.0,0.0
user_2710,448,381,10,India,32,1505586804,399.083,399.083,intermediate,1446371136,1.0,1.0,4.0,59.0,0.0
user_2711,555,517,51,Syria,89,1504285837,423.73900000000003,404.24300000000005,intermediate,1428997140,1.0,1.0,6.0,66.0,0.0
user_2712,2,0,0,None,0,1484322481,304.186,304.186,beginner,1471697157,1.45,1.01,4.98,44.01,0.0
user_2713,1478,1268,2,Kazakhstan,158,1505581818,448.681,381.30699999999996,intermediate,1358687223,2.0,1.0,6.0,35.0,0.0
user_2714,499,410,0,Egypt,6,1505472945,312.78700000000003,220.47,beginner,1442056084,2.0,1.0,6.0,40.0,0.0
user_2715,67,55,0,None,2,1505396027,336.869,275.51599999999996,beginner,1482448558,2.0,1.0,4.0,37.0,0.0
user_2716,537,489,16,Egypt,30,1505581799,357.51099999999997,341.17,intermediate,1431627692,2.0,1.0,4.0,45.0,0.0
user_2717,168,161,0,Poland,6,1505509371,465.596,406.25,intermediate,1475917184,2.0,1.0,6.0,52.0,0.0
user_2718,243,203,5,Spain,10,1501947915,419.43800000000005,346.04400000000004,intermediate,1411325561,1.0,1.0,6.0,42.0,0.0
user_2719,132,109,0,None,12,1504088596,394.495,368.119,intermediate,1426950959,1.0,1.0,5.0,49.0,0.0
user_272,59,54,0,None,12,1503062808,377.29400000000004,377.29400000000004,intermediate,1458907940,1.0,1.0,6.0,38.0,0.0
user_2720,31,27,0,None,2,1498166662,317.661,304.759,beginner,1467281011,1.5,1.0,5.0,22.0,0.0
user_2721,27,16,0,None,3,1501090106,311.927,204.128,beginner,1457215409,2.0,1.0,5.0,12.0,0.0
user_2722,178,138,0,None,8,1505139665,307.339,208.429,beginner,1468724365,2.0,1.0,5.0,52.0,0.0
user_2723,999,968,14,Belarus,30,1505578727,404.53,383.028,intermediate,1407582974,2.0,1.0,6.0,61.0,0.0
user_2724,50,43,0,Bangladesh,10,1505570686,335.436,305.906,beginner,1470635843,2.0,1.0,5.0,30.0,0.0
user_2725,403,378,19,Egypt,41,1505567401,306.76599999999996,260.608,beginner,1461260980,2.0,1.0,5.0,62.0,0.0
user_2726,1166,1029,48,Syria,175,1505589590,412.27099999999996,375.86,intermediate,1425242685,1.0,1.0,5.0,49.0,0.0
user_2727,32,21,0,India,7,1504116392,305.906,285.55,beginner,1455810545,1.5,1.0,5.0,16.0,0.0
user_2728,58,41,0,None,0,1501432786,304.186,248.567,beginner,1458743923,2.0,1.0,6.0,35.0,0.0
user_2729,102,88,0,Indonesia,7,1504617012,320.814,270.642,beginner,1428494736,1.0,1.0,5.0,54.0,0.0
user_273,25,12,0,None,1,1502312070,305.33299999999997,209.576,beginner,1445879047,2.0,1.0,4.0,7.0,0.0
user_2730,263,256,5,Ukraine,12,1505504529,471.33,440.36699999999996,intermediate,1459963134,1.0,1.0,5.0,59.0,0.0
user_2731,55,35,0,None,6,1505291004,324.828,289.851,beginner,1467823013,1.0,1.0,3.0,27.0,0.0
user_2732,600,535,1,Syria,104,1505583112,444.954,398.222,intermediate,1381006511,2.0,1.0,6.0,42.0,0.0
user_2733,61,49,0,None,5,1498584686,312.78700000000003,268.062,beginner,1479710588,2.0,1.0,5.0,39.0,0.0
user_2734,75,51,0,Bangladesh,5,1503325396,305.619,184.06,beginner,1451488594,1.5,1.0,6.0,38.0,0.0
user_2735,209,173,3,Russia,91,1505472598,555.0459999999999,520.356,advanced,1385289609,1.0,1.0,6.0,78.0,0.0
user_2736,168,150,0,None,0,1504070434,322.534,273.509,beginner,1474620581,1.0,1.0,6.0,59.0,0.0
user_2737,34,30,0,None,12,1504787473,318.52099999999996,302.466,beginner,1476183160,1.0,1.0,3.0,23.0,0.0
user_2738,44,38,0,None,2,1504272033,457.856,399.083,intermediate,1482055321,1.0,1.0,4.0,22.0,0.0
user_2739,299,250,-8,Bangladesh,63,1505582784,410.837,334.86199999999997,intermediate,1443851722,2.0,1.0,6.0,43.0,0.0
